Image,Name,Status,Disease Name
augimg/Banana___healthy/orgi-1.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/zimages (24).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/x8.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/dimages (12).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/a3.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/b18.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/bimages (12).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/dimages.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/a17.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/dimages (19).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/b6.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/c1.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/a29.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/zimages (4).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/d19.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/x25.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/orgi-28.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/cimages (16).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/z755369f65ee3bb2678c059c29680ee38.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/aimages (2).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/b15.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/zimages (21).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/x11.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/cimages (15).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/z20.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/d3.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/orgi-images (26).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/orgi-7.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/y24.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/orgi-3.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/orgi-16.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/y8.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/yimages (19).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/ximages (24).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/ximages (19).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/yimages (5).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/z4.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/orgi-23.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/b10.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/zimages (11).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/xistockphoto-1273917296-612x612.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/aimages (11).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/ximages (21).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/y5.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/cimages (11).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/zimages (2).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/zimages (6).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/ximages (2).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/z18.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/aimages (3).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/cistockphoto-1273917296-612x612.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/orgi-images (17).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/a12.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/zimages (9).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/z7.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/c755369f65ee3bb2678c059c29680ee38.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/orgi-images (2).jpg,Banana,healthy,no disease found
augimg/Banana___healthy/orgi-27.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/c22.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/y26.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/c9.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/cimages.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/c21.jpg,Banana,healthy,no disease found
augimg/Banana___healthy/x6.jpg,Banana,healthy,no disease found
augimg/Pepper___leaf_spot/yCapture.PNG 7.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zimages.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bimages (9).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-images (8).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zGettyImages-1225549109.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bimages (1).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aimages (4).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dimages (10).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/z640px-'Cercospora_capsici.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/d640px-'Cercospora_capsici.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yimages (9).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dcercospora leaf spot_PEP (3).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dimages (16).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/xCapture.PNG 3.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zPepper-Plant-Leaf-Spot.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-518-500x375.png,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aCapture.PNG 14.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-Capture.PNG 4.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cimages (13).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/xbls1x2400-y5uz6o.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cimages (3).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/ximages.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dGettyImages-1225549109.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yimages (4).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/ycercospora leaf spot_PEP (1).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-cercospora leaf spot_PEP (3).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/ycercospora leaf spot_PEP (3).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yPepper-Plant-Leaf-Spot.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dimages (8).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-Capture.PNG 8.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/xcercospora leaf spot_PEP (3).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zCapture.PNG 2.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aimages.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-Diseased-Pepper-Leaves.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/xCapture.PNG 2.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zCapture.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yimages (1).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dimages (15).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cCapture.PNG 11.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/ximages (10).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/acercospora leaf spot_PEP (3).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aimages (14).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/ximages (13).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aCapture.PNG 13.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bimages (10).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bimages (15).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dCapture.PNG 6.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-Capture.PNG 7.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cimages (10).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-images (6).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yimages (7).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zCapture.PNG 5.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-Capture.PNG 13.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aGettyImages-1225549109.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dCapture.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zCapture.PNG 8.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zimages (10).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aCapture.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bimages (3).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zCapture.PNG 12.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yCapture.PNG 4.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dCapture.PNG 5.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cimages (9).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-Capture.PNG 1.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cimages (6).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cGettyImages-1225549109.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zCapture.PNG 4.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bCapture.PNG 13.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bCapture.PNG 5.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zCapture.PNG 6.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cCapture.PNG 2.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-GettyImages-1225549109.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aimages (7).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/ximages (3).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-images (16).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-Capture.PNG 14.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-Capture.PNG 2.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-bls1x2400-y5uz6o.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bimages (13).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cimages (8).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bDiseased-Pepper-Leaves.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zbls1x2400-y5uz6o.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/d518-500x375.png,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yCapture.PNG 12.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zimages (15).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dimages (5).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zCapture.PNG 13.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cimages (12).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bimages.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-Capture.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-images.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yDiseased-Pepper-Leaves.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bPepper-Plant-Leaf-Spot.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zimages (5).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/ximages (6).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cCapture.PNG 5.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cimages (7).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cimages (2).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dimages (4).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yCapture.PNG 8.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aCapture.PNG 4.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yimages (16).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dCapture.PNG 13.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cimages (4).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aCapture.PNG 2.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/xCapture.PNG 1.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yimages (12).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/b518-500x375.png,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/a640px-'Cercospora_capsici.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zCapture.PNG 3.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/y518-500x375.png,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zimages (1).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-images (15).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/ccercospora leaf spot_PEP (1).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dCapture.PNG 10.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cCapture.PNG 9.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zimages (7).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zimages (13).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/ximages (14).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aimages (10).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-Capture.PNG 5.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bbls1x2400-y5uz6o.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/xCapture.PNG 11.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/x640px-'Cercospora_capsici.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dimages (7).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cbls1x2400-y5uz6o.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/ximages (9).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aimages (16).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zCapture.PNG 10.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bGettyImages-1225549109.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/ximages (12).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cCapture.PNG 13.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/xCapture.PNG 14.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cCapture.PNG 15.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cCapture.PNG 6.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dimages (13).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dimages (2).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/xCapture.PNG 9.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yCapture.PNG 1.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yCapture.PNG 15.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yimages (8).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/xDiseased-Pepper-Leaves.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bCapture.PNG 14.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cCapture.PNG 12.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yCapture.PNG 6.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dimages (9).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/xcercospora leaf spot_PEP (1).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zimages (14).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zimages (12).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/xCapture.PNG 7.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dCapture.PNG 7.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bimages (8).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yCapture.PNG 9.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dCapture.PNG 1.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/z518-500x375.png,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dCapture.PNG 3.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cCapture.PNG 4.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/c518-500x375.png,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aimages (6).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bCapture.PNG 12.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cCapture.PNG 10.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yimages (13).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yCapture.PNG 14.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-cercospora leaf spot_PEP (1).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aCapture.PNG 9.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-Capture.PNG 9.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/ximages (7).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yCapture.PNG 2.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zCapture.PNG 15.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aimages (15).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bCapture.PNG 4.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bCapture.PNG 11.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-images (5).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aimages (13).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/xCapture.PNG 8.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zimages (3).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/xCapture.PNG 5.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cimages (14).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zcercospora leaf spot_PEP (3).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dCapture.PNG 4.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dPepper-Plant-Leaf-Spot.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zimages (16).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/ximages (8).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aCapture.PNG 15.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cCapture.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zcercospora leaf spot_PEP (1).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-images (10).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/ximages (4).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bimages (2).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aCapture.PNG 5.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dimages (3).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bCapture.PNG 1.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-images (9).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aimages (5).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zCapture.PNG 9.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dbls1x2400-y5uz6o.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bCapture.PNG 8.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aimages (12).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zDiseased-Pepper-Leaves.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yimages (15).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bCapture.PNG 10.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bCapture.PNG 9.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-Pepper-Plant-Leaf-Spot.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yCapture.PNG 10.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bCapture.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-Capture.PNG 12.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/b640px-'Cercospora_capsici.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-images (3).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/ximages (5).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bimages (11).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-Capture.PNG 3.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dCapture.PNG 9.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yimages (6).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aimages (9).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dCapture.PNG 8.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/xGettyImages-1225549109.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/abls1x2400-y5uz6o.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-images (11).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yimages (3).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cDiseased-Pepper-Leaves.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yimages (2).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-images (14).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dimages (1).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-Capture.PNG 6.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aCapture.PNG 11.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aDiseased-Pepper-Leaves.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/ximages (11).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dCapture.PNG 11.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zimages (8).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zCapture.PNG 7.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zCapture.PNG 14.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cimages (1).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bimages (16).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-images (1).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dCapture.PNG 14.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dimages (6).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aCapture.PNG 10.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dimages (11).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aCapture.PNG 6.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bimages (5).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/zCapture.PNG 11.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bimages (7).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yimages.jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bCapture.PNG 3.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bCapture.PNG 7.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/cimages (5).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dimages (14).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/bCapture.PNG 6.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/ximages (15).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yCapture.PNG 3.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/yimages (10).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/dCapture.PNG 15.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/xCapture.PNG 15.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-images (12).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/xCapture.PNG 4.PNG,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/orgi-images (4).jpg,Pepper,diseased,leaf_spot
augimg/Pepper___leaf_spot/aimages (1).jpg,Pepper,diseased,leaf_spot
